;Zinc_ID;SMILES;MolecularFormula;MolWt;MolLogp;HAcceptors;HDonors;RotableBonds;RindCount;TPSA
2750;ZINC000019327956;N[C@H]1N=N[C@@H](C(=O)O)N1;C3H6N4O2;130.049075432;-1.3052000000000001;5;3;1;1;100.07000000000001
2751;ZINC000002034713;NC[C@@H](O)C(=O)O;C3H7NO3;105.042593084;-1.6093999999999997;3;3;2;0;83.55
2752;ZINC000002560671;COC(=O)C[C@@H](N)C(=O)O;C5H9NO4;147.053157768;-1.0385999999999993;4;2;3;0;89.62
2753;ZINC000257424750;O[C@@H]1[C@H](O)[C@@H](O)[C@@]2(O)C[C@@H](O)[C@H]1N2;C7H13NO5;191.079372516;-3.5058999999999996;6;6;0;2;113.18
2754;ZINC000001529583;NC(CO)(CO)C(=O)O;C4H9NO4;135.053157768;-2.2468999999999997;4;4;3;0;103.78000000000002
2755;ZINC000018141652;O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)O;C6H10O7;194.04265266000002;-3.2865000000000006;6;5;5;0;135.29
2756;ZINC000307734086;CSC[C@@H]1O[C@H](O)[C@H](O)[C@H]1O;C6H12O4S;180.045629864;-1.2116000000000005;5;3;2;1;69.92
2757;ZINC000001529795;O=C(O)CC(=O)[C@H](O)[C@H](O)CO;C6H10O6;178.04773804;-2.2556999999999996;5;4;5;0;115.06
2758;ZINC000307038943;O=C(O)CN1C[C@H](O)[C@@H](O)[C@H]1CO;C7H13NO5;191.079372516;-2.530699999999999;5;4;3;1;101.23
2759;ZINC000003788800;CN1C(=O)NC(=O)[C@H]1O;C4H6N2O3;130.037842052;-1.5136000000000003;3;2;0;1;69.64
2760;ZINC000104861747;O=C[C@H](O)[C@@H]1OC[C@@H](O)[C@H]1O;C6H10O5;162.05282342;-2.3331999999999993;5;3;2;1;86.99000000000001
2761;ZINC000069488897;C[C@H](O)[C@H](O)[C@@H](O)C(O)=C(O)O;C6H12O6;180.063388104;-1.0678999999999998;6;6;3;0;121.38000000000001
2762;ZINC000003643638;N[C@@H]([C@H](O)[C@H](O)CO)[C@@H](O)C=O;C6H13NO5;179.079372516;-3.4124000000000008;6;5;5;0;124.01000000000002
2763;ZINC000257494905;CO[C@@H]1O[C@H](CO)[C@H](O)C[C@H]1N;C7H15NO4;177.10010796;-1.571699999999999;5;3;2;1;84.94
2764;ZINC000005131963;N[C@H](C(=O)O)[C@H](O)CF;C4H8FNO3;137.048821336;-1.2713;3;3;3;0;83.55000000000001
2765;ZINC000200175207;C#C[C@@H](O)C[C@@H](N)C(=O)O;C6H9NO3;143.058243148;-1.2174999999999996;3;3;3;0;83.55
2766;ZINC000002585429;OC[C@@H]1NC[C@@H](O)[C@@H]1O;C5H11NO3;133.073893212;-2.3276999999999988;4;4;1;1;72.72
2767;ZINC000307184732;COC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O;C7H14O6;194.079038168;-2.5673;6;4;2;1;99.38000000000001
2768;ZINC000069488737;NC(=O)CC(NC=O)=C(O)O;C5H8N2O4;160.048406736;-1.1071000000000002;4;4;4;0;112.65
2769;ZINC000059065156;O=C[C@]1(O)OC[C@H](O)[C@H](O)[C@@H]1O;C6H10O6;178.04773804;-3.0132000000000008;6;4;1;1;107.22000000000001
2770;ZINC000006072227;CN(C=O)c1c(N)n(C)c(=O)[nH]c1=O;C7H10N4O3;198.07529018;-1.7515999999999992;5;2;2;1;101.19
2771;ZINC000008579614;O=C(O)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO;C6H12O7;196.058302724;-3.4931000000000005;6;6;5;0;138.45000000000002
2772;ZINC000000001169;O=C(O)[C@@H]1/C(=C/CO)O[C@@H]2CC(=O)N12;C8H9NO5;199.048072388;-1.0956;4;2;2;2;87.07000000000001
2773;ZINC000100806182;OC[C@@H]1N[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O;C7H15NO5;193.09502258;-3.6058999999999988;6;6;2;1;113.18
2774;ZINC000013327637;O=C1C=C[C@@H](O)C[C@]1(O)CCO;C8H12O4;172.073558864;-1.0102000000000004;4;3;2;1;77.76
2775;ZINC000069488855;C[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O;C6H12O6;180.063388104;-2.465500000000001;5;5;4;0;118.22000000000001
2776;ZINC000013350656;CO[C@H]1[C@@H](O)[C@@H](N)[C@@H](C)O[C@H]1O;C7H15NO4;177.10010796;-1.5732999999999995;5;3;1;1;84.94000000000001
2777;ZINC000101132655;NC[C@@H]1O[C@H](O)[C@H](N)[C@H](O)[C@@H]1O;C6H14N2O4;178.095356928;-3.2885999999999993;6;5;1;1;121.96000000000001
2778;ZINC000005112434;C#C[C@@H](O)[C@H](N)C(=O)O;C5H7NO3;129.042593084;-1.6075999999999997;3;3;2;0;83.55
2779;ZINC000013551887;C[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O;C6H12O6;180.063388104;-2.465500000000001;5;5;4;0;118.22000000000001
2780;ZINC000033829895;OCC[C@@H](O)C(O)[C@H](O)CCO;C7H16O5;180.099773612;-2.1660999999999997;5;5;6;0;101.15
2781;ZINC000104867246;O=C1C[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O;C7H12O5;176.068473484;-2.3496;5;4;1;1;97.99000000000001
2782;ZINC000094992762;C[C@H](O)[C@H](O)[C@H](O)[C@H](N)C=O;C6H13NO4;163.084457896;-2.3848000000000003;5;4;4;0;103.78
2783;ZINC000306394334;COC[C@@H]1O[C@](O)(CO)[C@@H](O)[C@H]1O;C7H14O6;194.079038168;-2.565699999999999;6;4;3;1;99.38000000000001
2784;ZINC000005133259;O=C1CNC(=O)N1;C3H4N2O2;100.027277368;-1.1742;2;2;0;1;58.2
2785;ZINC000013352691;C[C@H](O)[C@H](NC=O)C(=O)O;C5H9NO4;147.053157768;-1.4335999999999995;3;3;4;0;86.63000000000001
2786;ZINC000001575497;NCC(=O)N1C[C@H](O)C[C@H]1C(=O)O;C7H12N2O4;188.079706864;-2.008499999999999;4;3;2;1;103.86
2787;ZINC000003875091;N[C@@H](C(=O)O)[C@H](O)C(=O)O;C4H7NO5;149.032422324;-2.1561999999999997;4;4;3;0;120.85000000000001
2788;ZINC000035051192;N[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O;C6H13NO5;179.079372516;-3.2549999999999994;6;5;1;1;116.17000000000002
2789;ZINC000238756300;COC[C@H](O)[C@H](O)[C@@H](O)C(=O)CO;C7H14O6;194.079038168;-2.7231;6;4;6;0;107.22000000000001
2790;ZINC000034315767;CO[C@H](C=O)[C@H](OC)[C@H](O)CO;C7H14O5;178.084123548;-1.4315;5;2;6;0;75.99000000000001
2791;ZINC000110490692;O[C@@H]1[C@H]2OC[C@@H](O)[C@@H](O2)[C@@H]1O;C6H10O5;162.05282342;-2.1757999999999993;5;3;0;2;79.15
2792;ZINC000004027312;C[C@@H]1NC(=O)N[C@@H]2NC(=O)NC[C@H]12;C7H12N4O2;184.096025624;-1.057199999999999;2;4;0;2;82.26
2793;ZINC000004097152;OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O;C6H12O6;180.063388104;-3.2214000000000005;6;5;1;1;110.38000000000001
2794;ZINC000005131811;N[C@H](C(=O)O)[C@@H](O)CCl;C4H8ClNO3;153.019270796;-1.002;3;3;3;0;83.55000000000001
2795;ZINC000080456154;N=C(N)NC[C@H](N)C=O;C4H10N4O;130.08546094;-2.0043299999999995;3;4;3;0;104.99000000000001
2796;ZINC000001532750;OC[C@]1(O)OC[C@H](O)[C@@H](O)[C@H]1O;C6H12O6;180.063388104;-3.2197999999999998;6;5;1;1;110.38000000000001
2797;ZINC000149231771;CC(=O)OC[C@H](O)[C@H](O)[C@H](O)CO;C7H14O6;194.079038168;-2.3755;6;4;5;0;107.22000000000001
2798;ZINC000238375273;CO[C@@H](CC(=O)O)[C@@H](O)C(=O)O;C6H10O6;178.04773804;-1.0784;4;3;5;0;104.06000000000002
2799;ZINC000033753753;CSC[C@H](O)[C@H](O)[C@H](O)C=O;C6H12O4S;180.045629864;-1.3690000000000002;5;3;5;0;77.75999999999999
2800;ZINC000257531765;C[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1N;C6H13NO4;163.084457896;-2.2274000000000003;5;4;0;1;95.94
2801;ZINC000038312386;O=C1N[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O;C6H11NO5;177.063722452;-3.4401999999999995;5;5;1;1;110.02000000000001
2802;ZINC000100008403;O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO;C6H12O6;180.063388104;-3.3788000000000005;6;5;5;0;118.22000000000001
2803;ZINC000003831028;CNC[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO;C7H17NO5;195.110672644;-3.3582999999999994;6;6;6;0;113.18
2804;ZINC000095909997;O[C@H]1[C@H](O)[C@H](O)[C@@H]2N[C@@]1(O)C[C@H]2O;C7H13NO5;191.079372516;-3.5059;6;6;0;2;113.18
2805;ZINC000013352215;N=C(N)NCC[C@H](O)[C@H](N)C(=O)O;C6H14N4O3;190.106590308;-2.3676299999999983;4;6;5;0;145.45
2806;ZINC000004214744;N[C@@H](CN(O)N=O)C(=O)O;C3H7N3O4;149.043655704;-1.2291;5;3;4;0;116.21999999999998
2807;ZINC000014489354;O=C1C[C@H]2O[C@@H](CO)CN12;C6H9NO3;143.058243148;-1.0641;3;1;1;2;49.77
2808;ZINC000257431292;CN1[C@H]2CC[C@@]1(O)[C@H](O)[C@H](O)[C@@H]2O;C8H15NO4;189.10010796;-2.1345;5;4;0;2;84.16000000000001
2809;ZINC000012153391;OC[C@@H]1O[C@H](O)[C@@H](O)[C@@H]1O;C5H10O5;150.05282342;-2.5823000000000005;5;4;1;1;90.15
2810;ZINC000003860713;OC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O;C5H10O5;150.05282342;-2.5823000000000005;5;4;1;1;90.15
2811;ZINC000000895140;O=C(O)[C@H](O)CO;C3H6O4;106.026608672;-1.5757999999999999;3;3;2;0;77.76
2812;ZINC000001635605;NCC(=O)N[C@@H](CO)C(=O)O;C5H10N2O4;162.0640568;-2.4931999999999994;4;4;4;0;112.65000000000002
2813;ZINC000026647221;C[C@H](O)[C@H](N)C(=O)NCC(=O)O;C6H12N2O4;176.079706864;-2.1046999999999993;4;4;4;0;112.64999999999999
2814;ZINC000101185473;NC[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O;C6H13NO5;179.079372516;-3.2549999999999994;6;5;1;1;116.17000000000002
2815;ZINC000002384800;C[C@H](NC(=O)[C@@H](N)CO)C(=O)O;C6H12N2O4;176.079706864;-2.104699999999999;4;4;4;0;112.65000000000002
2816;ZINC000069487847;CC(NC(=O)[C@H](N)CO)=C(O)O;C6H12N2O4;176.079706864;-1.2727999999999993;5;5;3;0;115.81000000000002
2817;ZINC000004095745;OC[C@]1(O)[C@H](O)OC[C@@H](O)[C@H]1O;C6H12O6;180.063388104;-3.2197999999999998;6;5;1;1;110.38000000000001
2818;ZINC000004095647;O=C([C@@H](O)[C@@H](O)CO)[C@H](O)CO;C6H12O6;180.063388104;-3.3772000000000006;6;5;5;0;118.22000000000001
2819;ZINC000169326040;OC[C@@H]1N[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O;C7H15NO5;193.09502258;-3.6058999999999988;6;6;2;1;113.18
2820;ZINC000144660386;OC[C@@H]1SC[C@H](O)[C@H]1O;C5H10O3S;150.03506518;-1.1841000000000002;4;3;1;1;60.69
2821;ZINC000238551675;CC1=C([C@@H](O)CO)C(=O)NC1=O;C7H9NO4;171.053157768;-1.6875;4;3;2;1;86.63
2822;ZINC000257375495;CC[C@@H]1N[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O;C8H17NO4;191.115758024;-2.1881999999999984;5;5;2;1;92.95
2823;ZINC000257708280;CN[C@@H]1[C@H](O)CO[C@H](O)[C@H]1O;C6H13NO4;163.084457896;-2.3551999999999986;5;4;1;1;81.95
2824;ZINC000307726069;OC[C@@]12OC[C@@H](O1)[C@@H](O)[C@H]2O;C6H10O5;162.05282342;-2.1741999999999995;5;3;1;2;79.15
2825;ZINC001857524329;O=C(O)[C@@H]1C(=CCO)O[C@@H]2CC(=O)N12;C8H9NO5;199.048072388;-1.0956;4;2;2;2;87.07000000000001
2826;ZINC000004028087;O=C(O)[C@H](O)[C@H]1OC(=O)[C@H](O)[C@H]1O;C6H8O7;192.027002596;-2.9209;6;4;2;1;124.29000000000002
2827;ZINC000004831234;C[C@H](O)[C@@H](O)[C@H](O)CC=O;C6H12O4;148.073558864;-1.3220000000000005;4;3;4;0;77.75999999999999
2828;ZINC000001510519;O=c1cnc2nc(=O)[nH]c(O)c2[nH]1;C6H4N4O3;180.028339988;-1.288;5;3;0;2;111.73000000000002
2829;ZINC000001670851;NC(=O)[C@H](O)[C@@H](O)C(N)=O;C4H8N2O4;148.048406736;-3.3212000000000006;4;4;3;0;126.64000000000001
2830;ZINC000013429807;OC1[C@H](O)C=C[C@H]1O;C5H8O3;116.047344116;-1.3611000000000002;3;3;0;1;60.69
2831;ZINC000139367982;CO[C@H](C=O)[C@H](O)[C@H](O)[C@H](O)CO;C7H14O6;194.079038168;-2.724699999999999;6;4;6;0;107.22000000000001
2832;ZINC000005600625;OC[C@@H]1O[C@H](O)C[C@@H]1O;C5H10O4;134.0579088;-1.5531000000000004;4;3;1;1;69.92
2833;ZINC000013387635;O=C(O)[C@@H]1C[S@@](=O)CCN1;C5H9NO3S;163.030314148;-1.2085000000000001;3;2;1;1;66.39999999999999
2834;ZINC000019172858;NNCC(=O)OC[C@H](N)C(=O)O;C5H11N3O4;177.074955832;-2.5951999999999984;6;4;5;0;127.67
2835;ZINC000027645958;C[C@H](NC(=O)[C@H](N)CO)C(=O)O;C6H12N2O4;176.079706864;-2.104699999999999;4;4;4;0;112.65000000000002
2836;ZINC000013351845;O=S(=O)(O)CCNC[C@@H](O)CO;C5H13NO5S;199.051443516;-2.1829999999999985;5;4;6;0;106.86000000000001
2837;ZINC000014683704;Cn1cnc2c([nH]c(=O)n2C)c1=O;C7H8N4O2;180.064725496;-1.0397000000000005;5;1;0;2;72.68
2838;ZINC000001530152;O=C(O)C(=O)C(=O)[C@@H](O)[C@@H](O)CO;C6H8O7;192.027002596;-3.0767;6;4;5;0;132.13
2839;ZINC000001845978;Cn1c(=O)[nH]c2nc(O)[nH]c(=O)c21;C6H6N4O3;182.043990052;-1.3445000000000007;5;3;0;2;103.76999999999998
2840;ZINC000002037829;C[C@@H](O)[C@@H](O)CO;C4H10O3;106.06299418;-1.2796;3;3;2;0;60.69
2841;ZINC000013438166;NCC[C@H](O)[C@H](N)C(=O)O;C5H12N2O3;148.084792244;-1.8919999999999995;4;4;4;0;109.57000000000001
2842;ZINC000016342969;O=C(CO)[C@@H](O)[C@@H](O)C(=O)CO;C6H10O6;178.04773804;-3.169000000000001;6;4;5;0;115.06000000000002
2843;ZINC000257405461;C[C@@H]1O[C@H](O)[C@H](O)[C@@H](N(C)C)[C@@H]1O;C8H17NO4;191.115758024;-1.6244999999999994;5;3;1;1;73.16
2844;ZINC000001731777;N[C@H](CC(=O)O)C(=O)NCC(=O)O;C6H10N2O5;190.05897142;-2.0107999999999997;4;4;5;0;129.72
2845;ZINC000003871712;N[C@H](CNC(=O)C(=O)O)C(=O)O;C5H8N2O5;176.043321356;-2.4009;4;4;3;0;129.72
2846;ZINC000100044227;CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O;C7H14O6;194.079038168;-3.1805;6;5;1;1;110.38000000000001
2847;ZINC000004097542;O=C(O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O;C6H10O7;194.04265266;-3.1291000000000007;6;5;1;1;127.45000000000002
2848;ZINC000100821353;O[C@H]1[C@H](O)[C@H](O)[C@H]2N[C@@]1(O)C[C@H]2O;C7H13NO5;191.079372516;-3.5059;6;6;0;2;113.18
2849;ZINC000015206721;O=C1NC(=O)[C@@H]2NC(=O)N[C@H]2N1;C5H6N4O3;170.043990052;-2.1666999999999996;3;4;0;2;99.33000000000001
2850;ZINC000238631964;O=CN[C@@H]1[C@H]2CN3CC[C@@H](O2)[C@@H]13;C8H12N2O2;168.089877624;-1.0436999999999994;3;1;2;3;41.57000000000001
2851;ZINC000306548518;CO[C@H]1O[C@@H](OC)[C@H](O)[C@H](O)[C@H]1O;C7H14O6;194.079038168;-1.9556999999999995;6;3;2;1;88.38000000000001
2852;ZINC000003872699;NC(=O)[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O;C6H11NO6;193.058637072;-3.7284;6;5;1;1;133.24
2853;ZINC000001492231;OC[C@@H]1NC[C@@H](O)[C@H]1O;C5H11NO3;133.073893212;-2.3276999999999988;4;4;1;1;72.72
2854;ZINC000002555118;N[C@@H](Cn1cncn1)C(=O)O;C5H8N4O2;156.064725496;-1.3100000000000005;5;2;3;1;94.03000000000002
2855;ZINC000140210805;O=C(O)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O;C6H10O6;178.04773803999998;-2.4475000000000002;5;4;2;1;107.22000000000001
2856;ZINC000033832663;CO[C@H]1O[C@H](OC)[C@H](O)C(O)[C@H]1O;C7H14O6;194.079038168;-1.9556999999999995;6;3;2;1;88.38000000000001
2857;ZINC000013373941;CN(C)C(=N)NCCS(=O)(=O)O;C5H13N3O3S;195.067762276;-1.0398299999999985;3;3;3;0;93.49000000000001
2858;ZINC000096030268;N[C@@H]1[C@H](O)O[C@H](C(=O)O)[C@H](O)[C@@H]1O;C6H11NO6;193.058637072;-3.1626999999999996;6;5;1;1;133.24
2859;ZINC000020230744;CCOC(=O)[C@@H](N)CO;C5H11NO3;133.073893212;-1.1308999999999996;4;2;3;0;72.55
2860;ZINC000001319627;CO[C@@H]1[C@H](O)[C@H](C)O[C@H](O)[C@@H]1O;C7H14O5;178.084123548;-1.5397000000000005;5;3;1;1;79.15
2861;ZINC000248000234;CN1C[C@H](O)[C@H](O)[C@@H](O)[C@H]1CO;C7H15NO4;177.10010796;-2.6245999999999996;5;4;1;1;84.16000000000001
2862;ZINC000013533611;N[C@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H](O)CO;C6H13NO6;195.074287136;-3.5266999999999995;6;6;5;0;144.24
2863;ZINC000015114132;CN1C[C@H](O)[C@@H](O)C[C@@H]1C(=O)O;C7H13NO4;175.084457896;-1.5030999999999994;4;3;1;1;81.0
2864;ZINC000100389622;C[C@@H](O)[C@H](O)[C@H](O)C(O)=C(O)O;C6H12O6;180.063388104;-1.0678999999999998;6;6;3;0;121.38000000000001
2865;ZINC000013435718;O=C(O)[C@]1(O)C[C@H](O)[C@@H](O)CO1;C6H10O6;178.04773803999998;-2.0983;5;4;1;1;107.22000000000001
2866;ZINC000013409865;N/N=C(N)/C(S)=N/N;C2H7N5S;133.042216224;-1.5806999999999998;4;4;1;0;102.77999999999999
2867;ZINC000038337303;NC(=O)NCCC[C@H](N)C(N)=O;C6H14N4O2;174.111675688;-1.7524999999999986;3;4;5;0;124.22999999999999
2868;ZINC000256010275;O=C[C@H](O)[C@@H]1OC[C@H](O)[C@H]1O;C6H10O5;162.05282342;-2.3331999999999993;5;3;2;1;86.99000000000001
2869;ZINC000013437738;C[C@H](O)C(=O)NCC[C@@H](N)C(=O)O;C7H14N2O4;190.095356928;-1.714599999999999;4;4;5;0;112.64999999999999
2870;ZINC000306383364;CN1[C@@H](CO)[C@@H](O)C[C@@H](O)[C@H]1CO;C8H17NO4;191.115758024;-2.2344999999999993;5;4;2;1;84.16000000000001
2871;ZINC000306761341;O[C@@H]1C[C@@H]2OC[C@H](O)[C@@H]2O1;C6H10O4;146.0579088;-1.1466;4;2;0;2;58.92
2872;ZINC000257522947;NC(=O)C1=C(N)[C@H](O)[C@@H]2O[C@@H]2C1=O;C7H8N2O4;184.048406736;-2.6045;5;3;1;2;118.94
2873;ZINC000016101905;NC(=N/O)/C(N)=N\O;C2H6N4O2;118.049075432;-1.5208;4;4;0;0;117.22
2874;ZINC000000895074;O=C(O)C[C@H](O)C(=O)O;C4H6O5;134.021523292;-1.0934000000000001;3;3;3;0;94.83
2875;ZINC000001568246;O=C1C=C[C@@H](O)[C@]1(O)CO;C6H8O4;144.042258736;-1.7904000000000002;4;3;1;1;77.76
2876;ZINC000013549494;O=CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO;C6H10O6;178.04773804;-3.1706000000000008;6;4;5;0;115.06000000000002
2877;ZINC000003869824;O=C1C[C@](O)(C(=O)O)C[C@@H](O)[C@@H]1O;C7H10O6;190.04773804;-2.1131999999999995;5;4;1;1;115.06
2878;ZINC000238626836;N[C@@H]1CC[C@H](O)C[C@@H](O)[C@@H]1O;C7H15NO3;161.10519334;-1.4197000000000006;4;4;0;1;86.71000000000001
2879;ZINC000238699310;O[C@H]1CC[C@H]2NC[C@@H](O)[C@@H](O)[C@@H]12;C8H15NO3;173.10519334;-1.549099999999999;4;4;0;2;72.72
2880;ZINC000006491067;C[C@@]1(O)OC[C@H](O)C1(O)O;C5H10O5;150.05282342;-2.2331000000000003;5;4;0;1;90.15
2881;ZINC000019366971;NCCNCC(=O)O;C4H10N2O2;118.07422756;-1.3806999999999996;3;3;4;0;75.35
2882;ZINC000001888744;C[C@H](N)C(=O)NCC(=O)O;C5H10N2O3;146.06914218;-1.4655999999999998;3;3;3;0;92.42
2883;ZINC000064499200;Cn1c(=O)[nH]c2c(N)nc(O)nc21;C6H7N5O2;181.059974464;-1.0556000000000003;6;3;0;2;109.82000000000001
2884;ZINC000043573876;CO[C@@H]1OC[C@H](O)[C@@H](O)[C@H]1O;C6H12O5;164.068473484;-1.9282000000000008;5;3;1;1;79.15
2885;ZINC000013283582;N[C@@H](C(=O)O)[C@H](O)c1c[nH]cn1;C6H9N3O3;171.064391148;-1.145;4;4;3;1;112.23
2886;ZINC000156106041;COC[C@H](O)[C@@H](O)[C@H](O)C(=O)CO;C7H14O6;194.079038168;-2.7231;6;4;6;0;107.22000000000001
2887;ZINC000001529214;O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O;C5H10O5;150.05282342;-2.5823000000000005;5;4;0;1;90.15
2888;ZINC000004095926;O=C(O)C(=O)CP(=O)(O)O;C3H5O6P;167.98237451;-1.1822000000000001;3;3;3;0;111.9
2889;ZINC000012153389;O[C@H]1C[C@@]2(O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O;C7H13NO5;191.079372516;-3.5059;6;6;0;2;113.18
2890;ZINC000014620056;COC(=O)C(O)(O)C(=O)OC;C5H8O6;164.032087976;-1.9867000000000001;6;2;2;0;93.06000000000002
2891;ZINC000005955080;NC(=O)[C@@H](N)Cc1cnc[nH]1;C6H10N4O;154.08546094;-1.2351999999999999;3;3;3;1;97.78999999999999
2892;ZINC000100055570;O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O;C6H12O6;180.063388104;-3.8346000000000005;6;6;0;1;121.38000000000001
2893;ZINC000105806576;O=C1O[C@H]([C@@H](O)C(=O)O)[C@@H](O)[C@@H]1O;C6H8O7;192.02700259600002;-2.9209;6;4;2;1;124.29
2894;ZINC000069486936;NCC(=O)NC(CO)=C(O)O;C5H10N2O4;162.0640568;-1.6612999999999993;5;5;3;0;115.81000000000002
2895;ZINC000003870123;N[C@H](CCOP(=O)(O)O)C(=O)O;C4H10NO6P;199.02457367;-1.1023000000000003;4;4;5;0;130.07999999999998
2896;ZINC000100054811;O=C[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)C(=O)O;C6H10O7;194.04265266000002;-3.2865000000000006;6;5;5;0;135.29
2897;ZINC000031439443;N[C@@H](O)C(=O)O;C2H5NO3;91.02694302;-1.6519000000000001;3;3;1;0;83.55
2898;ZINC000238582814;NC[C@]1(O)CC[C@@H](C(=O)O)NC1=O;C7H12N2O4;188.079706864;-1.9605999999999995;4;4;2;1;112.65
2899;ZINC000039089489;CO[C@@H]1OC[C@H](N)[C@H](O)[C@H]1O;C6H13NO4;163.084457896;-1.961799999999998;5;3;1;1;84.94000000000001
2900;ZINC000062235767;C[C@@]1(O)OC[C@@H](O)C1=O;C5H8O4;132.042258736;-1.3449000000000002;4;2;0;1;66.75999999999999
2901;ZINC000257375493;CC[C@@H]1N[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O;C8H17NO4;191.115758024;-2.1881999999999984;5;5;2;1;92.95
2902;ZINC000257437257;CO[C@@H]1O[C@H](C)[C@H](O)[C@@](C)(O)[C@H]1O;C8H16O5;192.099773612;-1.1496000000000002;5;3;1;1;79.15
2903;ZINC000306648226;CN[C@@H]1[C@H](CN)O[C@@H](CO)[C@@H]1O;C7H16N2O3;176.116092372;-2.346299999999998;5;4;3;1;87.74000000000001
2904;ZINC000001532712;N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O;C7H14N2O4;190.095356928;-1.019499999999999;4;4;6;0;126.64
2905;ZINC000136909007;O[C@@H]1C[C@H]2N[C@H]1C[C@@H](O)[C@@H]2O;C7H13NO3;159.089543276;-1.7966999999999997;4;4;0;2;72.72
2906;ZINC000014455327;OC[C@@H]1NCC[C@@H]1O;C5H11NO2;117.078978592;-1.2985;3;3;1;1;52.489999999999995
2907;ZINC000001708458;COC(=O)C[C@H](N)C(=O)O;C5H9NO4;147.053157768;-1.0385999999999993;4;2;3;0;89.62
2908;ZINC000238375397;CO[C@@H](CC(=O)O)[C@H](O)C(=O)O;C6H10O6;178.04773804;-1.0784;4;3;5;0;104.06000000000002
2909;ZINC000000164943;O[C@@H]1C[C@@H](O)[C@H](O)CO1;C5H10O4;134.0579088;-1.5531000000000004;4;3;0;1;69.92
2910;ZINC000238721300;O=C[C@@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O;C6H8O6;176.032087976;-2.8066;6;3;1;1;104.06000000000002
2911;ZINC000095661781;C[C@@H]1O[C@H](O)[C@H](O)C[C@H]1O;C6H12O4;148.073558864;-1.1645999999999999;4;3;0;1;69.92
2912;ZINC000199766342;O=C(CNCCO)NCCO;C6H14N2O3;162.100442308;-2.3231999999999986;4;4;6;0;81.59
2913;ZINC000000896695;NC(CO)(CO)CO;C4H11NO3;121.073893212;-2.3391999999999995;4;4;3;0;86.71000000000001
2914;ZINC000015060574;OC[C@@H]1[C@H](O)CN2CC[C@@H](O)[C@@H]12;C8H15NO3;173.10519334;-1.5953999999999997;4;3;1;2;63.93000000000001
2915;ZINC000002384922;N[C@@H](CO)C(=O)NCC(=O)O;C5H10N2O4;162.0640568;-2.4932;4;4;4;0;112.64999999999999
2916;ZINC000015060569;OC[C@]1(O)CCN2CC[C@@H](O)[C@@H]21;C8H15NO3;173.10519334;-1.4513;4;3;1;2;63.93000000000001
2917;ZINC000045375451;COC(=O)[C@H](N)CN1CCOCC1;C8H16N2O3;188.116092372;-1.1810999999999987;5;1;3;1;64.79
2918;ZINC000034602009;O=C(O)[C@@H]1NC[C@H](O)[C@H](O)[C@@H]1O;C6H11NO5;177.063722452;-2.874499999999999;5;5;1;1;110.02000000000001
2919;ZINC000257438271;OC[C@@H]1[C@H](O)CN2CC[C@@H](O)[C@H]12;C8H15NO3;173.10519334;-1.5953999999999997;4;3;1;2;63.93000000000001
2920;ZINC000001529927;O=C(O)C(=O)C[C@H](O)C(=O)CO;C6H8O6;176.03208797599999;-2.0475000000000003;5;3;5;0;111.89999999999999
2921;ZINC000001532049;O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO;C6H12O6;180.063388104;-3.3772000000000006;6;5;5;0;118.22000000000001
